datetime,close,high_^mxx,low_^mxx,open_^mxx,volume_^mxx,rolling_mean,lower_band,upper_band,bandas_anom,if_anom,both_anom,bandas_only,if_only,combined_or,combined_and
2025-01-28,51535.9609375,51846.19140625,51393.0703125,51696.30859375,194650000,50194.5662109375,48698.25253220635,51690.87988966864,False,False,False,False,False,False,False
2025-01-29,51555.78125,51650.1015625,51022.671875,51487.55859375,176057000,50296.691796875,48719.54026857732,51873.843325172675,False,False,False,False,False,False,False
2025-01-30,52050.25,52375.6484375,51589.62890625,51619.5390625,174076600,50410.9443359375,48673.03317972264,52148.85549215236,False,False,False,False,False,False,False
2025-01-31,51209.53125,52313.9609375,51080.87109375,52025.4296875,227881200,50523.558984375,48893.74267423584,52153.37529451416,False,False,False,False,False,False,False
2025-02-04,51889.75,52074.55859375,51200.3984375,51407.23046875,255089100,50643.3685546875,48980.40220401378,52306.33490536122,False,False,False,False,False,False,False
2025-02-05,51570.19140625,52696.53125,51425.078125,51853.359375,239296000,50717.603125,49027.16630871618,52408.03994128382,False,False,False,False,False,False,False
2025-02-06,52674.7890625,52773.03125,51579.2890625,51579.2890625,260554400,50869.6294921875,49047.64694811347,52691.61203626153,False,True,False,False,True,True,False
2025-02-07,52817.75,52955.76171875,52603.6484375,52666.51171875,174281200,51020.1189453125,49074.365743039714,52965.87214758528,False,False,False,False,False,False,False
2025-02-10,52928.12109375,53378.0390625,52870.3984375,52883.23046875,202338600,51186.6900390625,49184.44295221501,53188.93712590999,False,False,False,False,False,False,False
2025-02-11,53451.640625,53579.94140625,52572.94140625,52901.19140625,204640300,51367.7736328125,49231.55948147476,53503.987784150246,False,False,False,False,False,False,False
2025-02-12,54065.71875,54234.6484375,53003.05078125,53340.2890625,242024100,51578.8595703125,49250.902341193694,53906.81679943131,True,False,False,True,False,True,False
2025-02-13,54160.109375,54440.37109375,53883.12890625,54046.33984375,205219300,51774.723046875,49267.77565157556,54281.670442174436,False,False,False,False,False,False,False
2025-02-14,54077.94140625,54325.2109375,53948.5,54137.44140625,289621500,51981.2126953125,49427.84915872392,54534.576231901076,False,False,False,False,False,False,False
2025-02-17,54291.640625,54349.94921875,53762.359375,54068.05078125,25452300,52198.7501953125,49635.97529290457,54761.525097720434,False,False,False,False,False,False,False
2025-02-18,54476.73828125,54670.8515625,53972.1796875,54294.828125,170281000,52412.52109375,49838.044515593916,54986.99767190609,False,False,False,False,False,False,False
2025-02-19,54096.51171875,54477.08984375,53977.421875,54426.578125,163857100,52594.83359375,50089.963748966984,55099.70343853302,False,False,False,False,False,False,False
2025-02-20,54303.9296875,54506.94140625,53824.12109375,54118.4609375,136034500,52762.801171875,50273.384598450204,55252.21774529979,False,False,False,False,False,False,False
2025-02-21,53738.75,54382.2109375,53462.8984375,54310.0,92877500,52896.9931640625,50507.89026086923,55286.09606725577,False,False,False,False,False,False,False
2025-02-24,53704.44921875,53980.44921875,53250.30078125,53784.44921875,153016300,53014.3501953125,50714.78440159642,55313.91598902858,False,False,False,False,False,False,False
2025-02-25,53050.328125,53771.51953125,52888.8515625,53771.51953125,225733300,53082.494140625,50869.338748434915,55295.649532815085,False,False,False,False,False,False,False
2025-02-26,53296.7109375,53475.73828125,52830.828125,53090.25,237113000,53170.531640625,51079.70548248228,55261.35779876772,False,False,False,False,False,False,False
2025-02-27,52607.609375,53446.3515625,52333.76171875,53434.3203125,239110200,53223.123046875,51253.93795521042,55192.30813853958,False,False,False,False,False,False,False
2025-02-28,52325.73046875,52893.30078125,52235.21875,52665.44140625,484856000,53236.8970703125,51298.64419855747,55175.14994206753,False,False,False,False,False,False,False
2025-03-03,52081.58984375,53372.921875,52010.73828125,52259.48828125,177885000,53280.5,51501.59358049473,55059.40641950527,False,False,False,False,False,False,False
2025-03-04,52384.71875,52690.73046875,50964.73046875,51938.91015625,262433700,53305.2484375,51595.376049733255,55015.12082526674,False,False,False,False,False,False,False
2025-03-05,52709.3984375,52748.8515625,52276.75,52421.390625,200899400,53362.2087890625,51828.92015249135,54895.49742563364,False,False,False,False,False,False,False
2025-03-06,52816.4296875,53372.671875,52392.5390625,52709.19921875,245438200,53369.2908203125,51848.11035430079,54890.4712863242,False,False,False,False,False,False,False
2025-03-07,52839.62890625,52901.23046875,51839.1484375,52758.921875,190650400,53370.384765625,51850.8437628534,54889.9257683966,False,False,False,False,False,False,False
2025-03-10,51726.87890625,52858.4609375,51389.671875,52858.4609375,194675000,53310.32265625,51630.6523693417,54989.9929431583,False,True,False,False,True,True,False
2025-03-11,51510.6796875,51855.25,51159.3984375,51756.5,215530600,53213.274609375,51353.364262126095,55073.18495662391,False,False,False,False,False,False,False
2025-03-12,52041.01171875,52122.21875,51305.140625,51526.87890625,232437300,53112.0392578125,51227.24787090309,54996.830644721915,False,False,False,False,False,False,False
2025-03-13,51877.12109375,52268.98046875,51798.69921875,52021.1015625,179916700,52997.88984375,51103.85192135018,54891.92776614983,False,False,False,False,False,False,False
2025-03-14,52484.28125,52626.94921875,51983.0390625,51988.671875,226977800,52918.2068359375,51082.287555530675,54754.12611634432,False,False,False,False,False,False,False
2025-03-18,52773.3203125,53180.1015625,52598.48828125,52665.890625,200231400,52842.2908203125,51123.677240587465,54560.90440003753,False,False,False,False,False,False,False
2025-03-19,53060.76171875,53339.98828125,52677.03125,52747.05078125,213695800,52771.4919921875,51228.711414781945,54314.27256959305,False,False,False,False,False,False,False
2025-03-20,53100.828125,53163.80859375,52837.8515625,53093.80078125,193186400,52721.7078125,51299.40187944274,54144.013745557255,False,False,False,False,False,False,False
2025-03-21,52672.421875,53167.69140625,52525.640625,53156.44140625,699295600,52640.132421875,51428.35300395569,53851.91183979431,False,False,False,False,False,False,False
2025-03-24,52674.83984375,52994.03125,52599.94140625,52780.7890625,153630100,52586.9369140625,51490.28236209376,53683.591466031234,False,False,False,False,False,False,False
2025-03-25,53203.26171875,53283.3515625,52670.05859375,52670.05859375,186158900,52561.8775390625,51553.38138940333,53570.37368872167,False,False,False,False,False,False,False
2025-03-26,52806.890625,53270.671875,52729.12109375,53258.3984375,179878100,52549.7056640625,51560.33684400598,53539.074484119024,False,False,False,False,False,False,False
2025-03-27,53477.73828125,53539.859375,52691.21875,52782.8515625,210148600,52558.75703125,51537.80497195629,53579.709090543714,False,False,False,False,False,False,False
2025-03-28,53172.96875,53573.30859375,52716.21875,53351.33984375,168304100,52587.025,51529.71782630465,53644.33217369535,False,False,False,False,False,False,False
2025-03-31,52484.4296875,53068.6796875,52149.5,53068.6796875,195253200,52594.9599609375,51543.543935626316,53646.375986248684,False,False,False,False,False,False,False
2025-04-01,53337.8984375,53417.5,52284.6484375,52546.87109375,208022000,52657.775390625,51585.59094896689,53729.95983228311,False,False,False,False,False,False,False
2025-04-02,53800.9296875,53853.48046875,53005.41015625,53235.80078125,173365200,52728.5859375,51550.49991955797,53906.67195544203,False,False,False,False,False,False,False
2025-04-03,54089.28125,54874.9296875,53001.109375,53438.41015625,259297600,52797.580078125,51471.852360869176,54123.307795380824,False,False,False,False,False,False,False
2025-04-04,51452.73046875,53818.01953125,51175.01171875,53818.01953125,168655800,52729.3951171875,51273.83136006158,54184.95887431342,False,True,False,False,True,True,False
2025-04-07,50458.3203125,51867.05078125,49799.28125,51313.69921875,464057500,52610.3296875,50837.686074918136,54382.97330008187,True,True,True,False,False,True,True
2025-04-08,50316.58984375,51460.75,50174.078125,50675.25,338824800,52539.815234375,50523.71832944867,54555.91213930133,True,False,False,True,False,True,False
2025-04-09,52527.671875,52721.890625,49874.0390625,50362.8515625,373032500,52590.66484375,50633.417270478436,54547.91241702156,False,True,False,False,True,True,False
2025-04-10,51514.8203125,52531.26953125,51386.73046875,52531.26953125,266889500,52564.3552734375,50562.36337969423,54566.347167180764,False,True,False,False,True,True,False
2025-04-11,51498.8984375,52138.640625,51437.421875,51550.16015625,219863200,52545.444140625,50509.265073944334,54581.62320730566,False,False,False,False,False,False,False
2025-04-14,52391.3515625,52814.69140625,51553.55859375,51553.55859375,173187400,52540.79765625,50503.60704753374,54577.988264966254,False,False,False,False,False,False,False
2025-04-15,52643.0390625,52909.78125,52259.4296875,52328.7890625,177897600,52534.28359375,50499.39167387728,54569.175513622715,False,False,False,False,False,False,False
2025-04-16,53018.5703125,53459.5703125,52590.76171875,52699.6796875,168232900,52532.1740234375,50499.49392845574,54564.854118419265,False,False,False,False,False,False,False
2025-04-21,53758.75,53878.359375,53117.44140625,53117.8203125,166886500,52565.0701171875,50473.20754597858,54656.93268839642,False,False,False,False,False,False,False
2025-04-22,54777.83984375,54833.671875,53665.03125,53665.03125,249716500,52670.341015625,50355.68932866955,54984.99270258046,False,True,False,False,True,True,False
2025-04-23,55766.578125,56240.94921875,54846.48046875,54846.48046875,239655200,52824.9279296875,50127.66300818387,55522.19285119114,True,False,False,True,False,True,False
2025-04-24,56382.0,56730.62890625,55603.71875,55774.4609375,249950000,52983.86484375,49852.97335563747,56114.75633186253,True,False,False,True,False,True,False
2025-04-25,56720.12109375,56842.66015625,56058.21875,56377.390625,217532100,53179.5263671875,49633.604783153,56725.447951222,False,False,False,False,False,False,False
2025-04-28,56980.12890625,57415.859375,56644.37109375,56804.87890625,193000200,53354.6458984375,49421.87610335431,57287.415693520685,False,False,False,False,False,False,False
2025-04-29,55613.4296875,57098.48046875,55505.2109375,56940.5703125,240938000,53476.6689453125,49418.20081635423,57535.13707427077,False,True,False,False,True,True,False
2025-04-30,56259.28125,56336.4609375,55241.51171875,55602.80078125,226957400,53665.4115234375,49453.05016147294,57877.77288540206,False,False,False,False,False,False,False
2025-05-02,55811.98828125,56314.16015625,55468.19140625,56302.80078125,187308500,53789.116015625,49473.21115627925,58105.020874970745,False,False,False,False,False,False,False
2025-05-05,55835.98828125,56013.16015625,55405.87109375,55754.21875,111481900,53890.8689453125,49478.9022416916,58302.8356489334,False,False,False,False,False,False,False
2025-05-06,57349.828125,57456.01171875,55619.078125,55767.58984375,166331300,54053.8962890625,49377.9925196524,58729.800058472596,False,True,False,False,True,True,False
2025-05-07,57954.390625,58077.76953125,57062.94140625,57270.37890625,236411100,54378.979296875,49562.591165783335,59195.36742796666,False,False,False,False,False,False,False
2025-05-08,56866.76171875,58392.6015625,56751.2890625,57949.3515625,204755600,54699.4013671875,50135.17749396525,59263.62524040975,False,True,False,False,True,True,False
2025-05-09,56551.1796875,57268.890625,56456.23828125,56771.0,178391500,55011.130859375,50875.80923362573,59146.45248512427,False,False,False,False,False,False,False
2025-05-12,56765.578125,57215.87109375,55872.66015625,56985.19140625,157919700,55223.026171875,51190.48152099296,59255.570822757036,False,False,False,False,False,False,False
2025-05-13,57357.5390625,57782.859375,56541.2890625,56773.03125,192326600,55515.162109375,51778.002642568856,59252.321576181144,False,False,False,False,False,False,False
2025-05-14,57644.94140625,57710.05859375,57133.8515625,57421.5703125,186765600,55822.4642578125,52486.626701995425,59158.30181362957,False,False,False,False,False,False,False
2025-05-15,57959.71875,58113.53125,57179.19921875,57579.73046875,166967600,56100.8826171875,53053.81000222707,59147.95523214793,False,False,False,False,False,False,False
2025-05-16,57987.140625,58223.94140625,57685.8203125,57970.87890625,126627200,56368.0876953125,53681.84943837845,59054.325952246545,False,False,False,False,False,False,False
2025-05-19,58493.390625,58857.609375,57764.23828125,58016.73828125,174052700,56641.8287109375,54298.89425561089,58984.763166264114,False,False,False,False,False,False,False
2025-05-20,58311.1484375,58791.6484375,58250.98828125,58413.01171875,199140300,56869.4486328125,54842.64701638712,58896.25024923788,False,False,False,False,False,False,False
2025-05-21,58568.01171875,58632.23046875,58071.1015625,58276.0390625,172971700,57058.9572265625,55150.270058460825,58967.64439466418,False,False,False,False,False,False,False
2025-05-22,57894.8203125,58561.76953125,57795.6796875,58397.58984375,185193000,57165.3693359375,55323.93885836073,59006.79981351428,False,False,False,False,False,False,False
2025-05-23,58410.37109375,58492.08984375,57234.37890625,57707.6015625,166225100,57266.787890625,55384.054051729676,59149.52172952032,False,False,False,False,False,False,False
2025-05-26,58459.16015625,58536.51953125,58225.859375,58337.46875,30513200,57353.73984375,55417.44082086838,59290.03886663162,False,False,False,False,False,False,False
2025-05-27,58593.828125,59735.4296875,58324.5,58449.16015625,233318900,57434.4248046875,55430.37686914341,59438.47274023159,False,False,False,False,False,False,False
2025-05-28,58735.859375,58992.1796875,58409.80078125,58502.421875,217764500,57590.5462890625,55700.56054842466,59480.532029700335,False,False,False,False,False,False,False
2025-05-29,58614.41015625,59079.3203125,58565.87109375,58699.359375,168519600,57708.302734375,55874.9326433782,59541.6728253718,False,False,False,False,False,False,False
2025-05-30,57841.69140625,58578.91015625,57796.140625,58562.80078125,544076100,57809.787890625,56208.35975995767,59411.216021292326,False,False,False,False,False,False,False
2025-06-02,57705.48046875,58600.78125,57609.71875,57973.3984375,193378900,57903.2625,56595.6360957349,59210.88890426509,False,False,False,False,False,False,False
2025-06-03,57639.0703125,57866.94921875,57443.58984375,57696.609375,183189600,57917.724609375,56629.61810718078,59205.83111156922,False,False,False,False,False,False,False
2025-06-04,57484.51953125,57941.05078125,57415.51171875,57568.12890625,198018300,57894.2310546875,56591.87929401511,59196.58281535989,False,False,False,False,False,False,False
2025-06-05,57777.48828125,57981.4609375,57487.80859375,57487.80859375,161668600,57939.7673828125,56728.1538426563,59151.380922968696,False,False,False,False,False,False,False
2025-06-06,58061.41015625,58157.2890625,57145.55859375,57704.12890625,154880900,58015.27890625,56994.89545055708,59035.66236194292,False,False,False,False,False,False,False
2025-06-09,57813.37890625,58325.75,57748.98828125,58147.58984375,106858800,58067.6689453125,57225.39962626643,58909.93826435857,False,False,False,False,False,False,False
2025-06-10,58098.51171875,58173.9609375,57608.4296875,57686.73828125,162634800,58104.717578125,57331.624211403774,58877.81094484622,False,False,False,False,False,False,False
2025-06-11,57767.328125,58431.078125,57728.03125,58064.578125,212579900,58110.8369140625,57351.247410056094,58870.426418068906,False,False,False,False,False,False,False
2025-06-12,57829.73828125,58098.58984375,57488.53125,57766.5703125,206129500,58104.337890625,57337.11843871736,58871.55734253264,False,False,False,False,False,False,False
2025-06-13,57438.5703125,57726.421875,57156.48046875,57726.421875,169109300,58076.909375,57254.789289687134,58899.02946031287,False,False,False,False,False,False,False
2025-06-16,57046.8515625,57834.53125,56980.578125,57495.7109375,189202000,58004.582421875,57087.679681555106,58921.48516219489,True,False,False,True,False,True,False
2025-06-17,56676.8203125,57119.28125,56539.26953125,56963.94140625,166601700,57922.866015625,56843.99783740582,59001.734193844175,True,False,False,True,False,True,False
2025-06-18,56729.5703125,56945.12109375,56423.6484375,56635.26953125,169049100,57830.9439453125,56673.129133286144,58988.75875733886,False,False,False,False,False,False,False
2025-06-19,56068.16015625,56823.6015625,56018.55859375,56745.71875,32711700,57739.6109375,56340.05957777782,59139.16229722218,True,False,False,True,False,True,False
2025-06-20,56264.69140625,56427.33984375,55920.25,56122.2109375,1128789100,57632.326953125,56124.5013726243,59140.1525336257,False,False,False,False,False,False,False
2025-06-23,56080.05859375,56192.76171875,55603.76953125,56104.73828125,141476100,57513.371875,55907.974195967734,59118.76955403226,False,False,False,False,False,False,False
2025-06-24,56743.28125,56807.921875,56054.53125,56060.4609375,155703300,57420.84453125,55865.1006213288,58976.588441171196,False,False,False,False,False,False,False
2025-06-25,56933.19140625,57076.078125,56630.5,56630.5,198069800,57330.7111328125,55891.21767448243,58770.204591142574,False,False,False,False,False,False,False
2025-06-26,57474.19140625,57620.71875,56681.9609375,56926.37109375,139118600,57273.7001953125,55963.78897333638,58583.61141728862,False,False,False,False,False,False,False
2025-06-27,57391.51171875,57901.21875,57318.0703125,57489.80859375,145717800,57251.1912109375,55967.15951377745,58535.222908097545,False,False,False,False,False,False,False
2025-06-30,57450.87890625,57886.6796875,57334.55078125,57336.0390625,171950600,57238.4611328125,55968.42110071699,58508.50116490802,False,False,False,False,False,False,False
2025-07-01,57813.8203125,57870.109375,57244.8515625,57446.30859375,154918300,57247.1986328125,55963.226048458484,58531.17121716651,False,False,False,False,False,False,False
2025-07-02,58346.71875,58452.078125,57806.25,57806.25,233051600,57290.30859375,55917.931823928295,58662.685363571705,False,False,False,False,False,False,False
2025-07-03,57890.98828125,58680.87109375,57785.62890625,58313.6484375,153607400,57295.98359375,55914.217872217756,58677.74931528225,False,False,False,False,False,False,False
2025-07-04,57977.76171875,58078.48828125,57852.87890625,57930.1015625,18755700,57291.801171875,55919.3153629329,58664.286980817094,False,False,False,False,False,False,False
2025-07-07,57423.3984375,58062.859375,57342.87109375,58005.609375,129960800,57272.3021484375,55920.0854557573,58624.5188411177,False,False,False,False,False,False,False
2025-07-08,57183.3203125,57434.2890625,56821.69921875,57338.26953125,135810100,57226.542578125,55931.30887262332,58521.776283626685,False,False,False,False,False,False,False
2025-07-09,56687.5390625,57232.98046875,56617.76953125,57159.71875,177519600,57172.553125,55882.22287494008,58462.883375059915,False,False,False,False,False,False,False
2025-07-10,56739.8984375,56809.7109375,56370.48828125,56660.33984375,164963200,57118.0611328125,55852.78122308481,58383.341042540196,False,False,False,False,False,False,False
2025-07-11,56593.6484375,56779.3515625,56100.69140625,56618.12109375,145037400,57075.8150390625,55799.22246676532,58352.40761135968,False,False,False,False,False,False,False
2025-07-14,56362.671875,56655.94140625,56085.23828125,56567.2890625,146742700,57041.6060546875,55725.683322469726,58357.52878690528,False,False,False,False,False,False,False
2025-07-15,56482.91015625,56716.55859375,56186.5,56405.55078125,185149100,57031.910546875,55701.88938057423,58361.93171317577,False,False,False,False,False,False,False
2025-07-16,56503.0390625,56714.08984375,56368.19140625,56448.46875,176679300,57020.583984375,55675.94378224382,58365.22418650618,False,False,False,False,False,False,False
2025-07-17,56714.921875,56864.03125,56358.33984375,56413.5,214690600,57052.9220703125,55775.28649189963,58330.55764872538,False,False,False,False,False,False,False
2025-07-18,56273.44921875,56798.078125,56190.609375,56724.73046875,169999000,57053.3599609375,55776.85637280755,58329.86354906745,False,False,False,False,False,False,False
2025-07-21,55841.30078125,56425.08984375,55738.828125,56325.890625,208490000,57041.4220703125,55722.82126970603,58360.022870918976,False,False,False,False,False,False,False
2025-07-22,55517.80859375,56020.859375,55287.8984375,55945.109375,249620700,56980.1484375,55499.30342591297,58460.99344908703,False,False,False,False,False,False,False
2025-07-23,56478.8984375,56556.76953125,55689.6484375,55718.87109375,312979800,56957.4337890625,55459.715401558664,58455.15217656634,False,False,False,False,False,False,False
2025-07-24,57035.8984375,57091.23828125,56511.44140625,56713.078125,224596700,56935.519140625,55456.93340247207,58414.10487877794,False,False,False,False,False,False,False
2025-07-25,57323.140625,57358.078125,56772.58984375,56960.37109375,147271700,56932.1005859375,55457.64350957989,58406.55766229511,False,False,False,False,False,False,False
2025-07-28,57083.55859375,57369.62109375,56608.03125,57369.62109375,187572600,56913.7345703125,55457.44694657406,58370.022194050944,False,False,False,False,False,False,False
2025-07-29,57820.78125,57961.2890625,56566.25,57052.1015625,162399600,56914.0826171875,55456.886194520026,58371.27903985498,False,False,False,False,False,False,False
2025-07-30,57395.8515625,57959.6015625,57207.8984375,57787.8515625,187189000,56866.5392578125,55550.988596655945,58182.08991896906,False,False,False,False,False,False,False
2025-07-31,57397.9296875,57693.44921875,57091.1484375,57280.58984375,194415200,56841.886328125,55590.241181412064,58093.53147483794,False,False,False,False,False,False,False
2025-08-01,56900.0703125,57485.5703125,56721.55078125,57485.5703125,142620500,56788.0017578125,55655.09441196729,57920.9091036577,False,False,False,False,False,False,False
2025-08-04,56650.26171875,56934.80859375,56486.859375,56851.8984375,168528200,56749.344921875,55655.642194411375,57843.04764933863,False,False,False,False,False,False,False
2025-08-05,57071.55859375,57156.1015625,56545.6796875,56545.6796875,132849500,56743.7568359375,55658.27907618301,57829.23459569199,False,False,False,False,False,False,False
2025-08-06,57154.21875,57692.37109375,57021.37890625,57021.37890625,151734500,56767.0908203125,55666.73935577353,57867.44228485147,False,False,False,False,False,False,False
2025-08-07,58260.87890625,58301.7109375,57102.2109375,57102.2109375,169427900,56843.13984375,55556.26948820749,58130.01019929252,True,True,True,False,False,True,True
2025-08-08,58070.171875,58496.3984375,58028.48828125,58264.078125,110022800,56916.966015625,55525.22168771931,58308.71034353069,False,False,False,False,False,False,False
2025-08-11,58342.87109375,58441.1796875,58021.359375,58034.359375,135637600,57015.9759765625,55512.96656363412,58518.985389490874,False,False,False,False,False,False,False
2025-08-12,58675.0390625,58828.46875,58233.171875,58303.44140625,162638000,57125.582421875,55473.88556870451,58777.27927504549,False,False,False,False,False,False,False
2025-08-13,58477.5703125,58847.2109375,58341.01953125,58661.46875,163130300,57224.308984375,55495.064598772355,58953.55336997764,False,False,False,False,False,False,False
2025-08-14,58167.26953125,58405.91015625,57922.421875,58334.0,100882500,57296.9263671875,55536.05978211958,59057.792952255426,False,False,False,False,False,False,False
2025-08-15,58320.48046875,58541.328125,58117.0,58117.0,91076800,57399.2779296875,55650.97146805582,59147.584391319186,False,False,False,False,False,False,False
2025-08-18,58319.69921875,58486.28125,58028.55859375,58378.87109375,131255300,57523.1978515625,55892.473559042155,59153.92214408285,False,False,False,False,False,False,False
2025-08-19,58462.7890625,58534.62890625,58209.41015625,58224.28125,138750100,57670.446875,56289.44089294187,59051.45285705813,False,False,False,False,False,False,False
2025-08-20,58221.46875,58565.58984375,58124.25,58436.44921875,114319600,57757.575390625,56476.85987556885,59038.290905681155,False,False,False,False,False,False,False
2025-08-21,58663.96875,58838.8203125,58169.859375,58169.859375,210627500,57838.97890625,56544.51264802238,59133.44516447762,False,False,False,False,False,False,False
2025-08-22,59225.48046875,59399.71875,58564.05078125,58598.1484375,278168900,57934.0958984375,56524.75440596791,59343.43739090709,False,False,False,False,False,False,False
2025-08-25,58492.12890625,59250.2109375,58400.12890625,59242.390625,130126700,58004.5244140625,56633.89720717289,59375.15162095211,False,False,False,False,False,False,False
2025-08-26,58132.3984375,58623.4609375,58058.01171875,58504.21875,370248900,58020.1052734375,56651.189073763526,59389.02147311147,False,False,False,False,False,False,False
2025-08-27,58647.51953125,58699.37109375,57623.87109375,58138.3203125,178606200,58082.688671875,56719.50376042648,59445.873583323526,False,False,False,False,False,False,False
2025-08-28,59151.6796875,59421.609375,58531.28125,58663.98828125,159754300,58170.376171875,56767.60731519909,59573.14502855091,False,False,False,False,False,False,False
2025-08-29,58708.859375,59256.859375,58670.5703125,59218.578125,174166900,58260.815625,56974.485594495934,59547.14565550407,False,False,False,False,False,False,False
2025-09-01,58865.03125,58982.75,58398.75,58670.2890625,21556400,58371.5541015625,57306.75899572056,59436.34920740444,False,False,False,False,False,False,False
2025-09-02,59747.87890625,59822.80859375,58503.8984375,58949.48828125,159097300,58505.3701171875,57455.89475355105,59554.84548082395,True,False,False,True,False,True,False
2025-09-03,59651.5703125,60120.44140625,59449.94921875,59735.03125,191416200,58630.2376953125,57666.91344110617,59593.56194951883,True,False,False,True,False,True,False
2025-09-04,59867.62109375,59937.23828125,59331.23046875,59659.48046875,175744200,58710.5748046875,57617.67133942271,59803.47826995229,True,False,False,True,False,True,False
2025-09-05,60479.76171875,60560.44140625,59954.9296875,59954.9296875,186046700,58831.054296875,57524.94068131044,60137.16791243956,True,False,False,True,False,True,False
2025-09-08,60649.76171875,60684.3515625,60199.83984375,60489.140625,175925500,58946.398828125,57431.11061038455,60461.687045865445,True,False,False,True,False,True,False
2025-09-09,60679.53125,60820.859375,60447.12890625,60688.05859375,172272600,59046.6234375,57352.318441575095,60740.9284334249,False,False,False,False,False,False,False
2025-09-10,60489.19140625,60987.3515625,60431.62890625,60643.140625,156040900,59147.2044921875,57358.907468970225,60935.50151540477,False,False,False,False,False,False,False
2025-09-11,61553.578125,61886.12109375,60605.3203125,60686.62890625,201091300,59316.519921875,57293.10244309262,61339.93740065738,True,False,False,True,False,True,False
2025-09-12,61798.94140625,61941.98828125,61535.9609375,61596.890625,157237100,59490.44296875,57242.03421198705,61738.851725512955,True,False,False,True,False,True,False
2025-09-15,62102.12890625,62252.12890625,61730.359375,61894.8515625,134046500,59679.564453125,57219.4490089362,62139.6798973138,False,False,False,False,False,False,False
2025-09-17,61596.23046875,62177.859375,61493.16015625,61926.2890625,217955800,59836.2365234375,57304.33723609572,62368.135810779284,False,False,False,False,False,False,False
2025-09-18,61323.94921875,61605.75,60860.08984375,61605.75,249209100,59991.360546875,57496.12355340073,62486.59754034928,False,False,False,False,False,False,False
2025-09-19,61200.26953125,61680.69140625,61085.4609375,61301.21875,1099809700,60118.1755859375,57649.323851050656,62587.02732082434,False,False,False,False,False,False,False
2025-09-22,62004.109375,62051.33984375,61102.76953125,61175.55859375,106765300,60257.10703125,57689.03833334119,62825.175729158815,False,False,False,False,False,False,False
2025-09-23,62368.19140625,62453.19140625,61833.76171875,61983.80078125,158765000,60450.91015625,57858.756960320476,63043.063352179524,False,False,False,False,False,False,False
2025-09-24,61905.94921875,62665.94140625,61689.640625,62484.140625,179966700,60639.5876953125,58214.01628280681,63065.15910781818,False,False,False,False,False,False,False
2025-09-25,61945.0390625,62273.9296875,61688.19140625,61796.62890625,133100900,60804.463671875,58503.9685230953,63104.9588206547,False,False,False,False,False,False,False
2025-09-26,62307.0703125,62548.58984375,61899.73046875,61914.69921875,151682200,60962.233203125,58706.637705466026,63217.82870078397,False,False,False,False,False,False,False
2025-09-29,62610.12109375,62962.9296875,62274.62890625,62274.62890625,160834900,61157.2962890625,59052.49094869872,63262.10162942627,False,False,False,False,False,False,False
2025-09-30,62915.5703125,63128.53125,62397.58984375,62521.05859375,271752100,61359.8232421875,59409.914665585224,63309.731818789776,False,False,False,False,False,False,False
2025-10-01,61929.71875,63182.58984375,61710.578125,62946.16015625,174385300,61468.915234375,59659.66551993335,63278.16494881666,False,False,False,False,False,False,False
2025-10-02,62220.30859375,62290.1015625,61184.80859375,61947.1484375,166009500,61597.3521484375,59976.40342615334,63218.300870721665,False,False,False,False,False,False,False
2025-10-03,61984.4296875,62521.921875,61774.12109375,62132.5,135294700,61703.192578125,60295.37076823774,63111.01438801226,False,False,False,False,False,False,False
2025-10-06,60404.19140625,60933.921875,60110.48046875,60749.6484375,143999600,61699.4140625,60277.43204224742,63121.39608275258,False,True,False,False,True,True,False
2025-10-07,60215.75,60828.421875,60155.69140625,60414.48828125,131557600,61677.7134765625,60177.20641755379,63178.220535571214,False,False,False,False,False,False,False
2025-10-08,60888.55859375,60930.9296875,60178.2890625,60178.2890625,145654300,61688.16484375,60214.25562264616,63162.074064853834,False,False,False,False,False,False,False
2025-10-09,60819.30859375,61274.75,60388.66015625,60931.1015625,169959500,61704.670703125,60280.749883791774,63128.59152245822,False,False,False,False,False,False,False
2025-10-10,60568.9296875,61160.671875,60455.3203125,60869.44140625,160808600,61655.43828125,60144.11492013094,63166.761642369056,False,False,False,False,False,False,False
2025-10-13,61045.08984375,61471.69921875,60678.03125,60808.0,99915000,61617.745703125,60084.0549778884,63151.4364283616,False,False,False,False,False,False,False
2025-10-14,60785.62109375,61044.140625,60698.98828125,60967.3203125,166807300,61551.9203125,59992.96458710636,63110.876037893635,False,False,False,False,False,False,False
2025-10-15,61637.5390625,61716.7109375,60927.26953125,60927.26953125,298666600,61553.9857421875,59994.67341800418,63113.298066370815,False,False,False,False,False,False,False
2025-10-16,62544.55859375,62920.80078125,61611.328125,61652.44921875,161659600,61615.0162109375,59999.09318642354,63230.939235451464,False,False,False,False,False,False,False
2025-10-17,61743.921875,62501.48828125,61482.91015625,62501.48828125,178466800,61642.198828125,60037.39956087064,63246.998095379364,False,False,False,False,False,False,False
2025-10-20,61672.3515625,62086.51953125,61159.05078125,61871.328125,139130800,61625.6109375,60029.72906283181,63221.492812168195,False,False,False,False,False,False,False
2025-10-21,60773.78125,61582.890625,60599.1015625,61582.890625,147256700,61545.8904296875,59946.90615165556,63144.874707719435,False,False,False,False,False,False,False
